Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng
-0.5684,-0.0294,9.6726,-0.2964,-0.0304,-0.7904,116.0,1334.0,-158.0,31.16,1009.6221484375,30.248221474353464,0.0,0.0
-0.5684,-0.0294,9.6726,-0.418,-0.1596,0.2204,112.0,1333.0,-154.0,31.16,1009.5746875,30.644523041581422,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.2128,0.9386,-0.5776,113.0,1331.0,-161.0,31.16,1009.623125,30.240067279497566,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.7486,-0.4408,-0.4826,113.0,1332.0,-154.0,31.17,1009.5969140625,30.458928083929628,0.0,0.0
-0.5684,-0.0294,9.6726,-0.0684,-0.5016,0.1748,111.0,1331.0,-156.0,31.17,1009.603671875,30.40250004440351,0.0,0.0
-0.5781999999999999,-0.0294,9.6824,-0.5282,-0.8322,0.8056,114.0,1336.0,-155.0,31.17,1009.5975390625,30.45370929287178,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.0646,-0.2242,0.0304,116.0,1334.0,-156.0,31.17,1009.62171875,30.251809322107725,0.0,0.0
-0.5684,-0.0294,9.6726,-0.4218,0.0722,-0.7334,109.0,1335.0,-157.0,31.18,1009.6120703125,30.332373138250578,0.0,0.0
-0.5684,-0.0294,9.6726,-0.4978,0.0722,-0.0722,109.0,1335.0,-157.0,31.18,1009.6301171875,30.181683430920522,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,0.0038,0.5928,-0.779,114.0,1333.0,-157.0,31.18,1009.623359375,30.23811027368616,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.4636,-0.342,0.3572,109.0,1334.0,-159.0,31.18,1009.6498046875,30.017297146643386,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.1596,-0.2508,1.1058,109.0,1334.0,-159.0,31.19,1009.644609375,30.060676608464817,0.0,0.0
-0.5684,-0.0196,9.6726,-0.1444,0.209,-0.2926,111.0,1333.0,-152.0,31.19,1009.6339453125,30.14971922792837,0.0,0.0
-0.5684,-0.0294,9.6726,-0.1444,0.209,-0.2926,111.0,1333.0,-152.0,31.19,1009.654296875,29.97978873513259,0.0,0.0
-0.5684,-0.0294,9.6726,0.2014,0.646,-0.2014,115.0,1335.0,-157.0,31.19,1009.654296875,29.97978873513259,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.1102,-1.0412,1.0602,112.0,1332.0,-162.0,31.18,1009.6398046875,30.100794617480386,0.0,0.0
-0.5684,-0.0196,9.6726,-0.8588,-0.7182,0.5434,114.0,1333.0,-157.0,31.19,1009.6581640625,29.947498993455255,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.2888,0.19,-0.9234,114.0,1334.0,-160.0,31.19,1009.6175,30.287035529392803,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.6916,-0.2128,0.7334,115.0,1333.0,-157.0,31.19,1009.6271875,30.206145897457947,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,0.1748,-0.3762,0.057,110.0,1329.0,-161.0,31.19,1009.6310546875,30.17385545376585,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.0114,0.0836,-0.3838,117.0,1333.0,-158.0,31.19,1009.655234375,29.97196090977048,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.6118,-0.4978,0.6232,114.0,1335.0,-159.0,31.2,1009.666796875,29.875418214224236,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-1.0716,-0.076,0.6156,113.0,1336.0,-155.0,31.2,1009.6290625,30.1904899122556,0.0,0.0
-0.5684,-0.0294,9.6726,0.1672,0.1368,-1.0754,113.0,1336.0,-155.0,31.21,1009.6341796875,30.147762239096544,0.0,0.0
-0.5684,-0.0294,9.6726,0.1672,0.1368,-1.0754,116.0,1337.0,-161.0,31.21,1009.6341796875,30.147762239096544,0.0,0.0
-0.5684,-0.0294,9.6726,0.1216,-0.1216,-0.8056,116.0,1336.0,-156.0,31.21,1009.6680859375,29.864655063770606,0.0,0.0
-0.5684,-0.0294,9.6726,0.0418,-0.4636,0.0342,113.0,1335.0,-158.0,31.22,1009.672890625,29.824537964629446,0.0,0.0
-0.5684,-0.0196,9.6726,0.7334,-0.0608,0.437,111.0,1333.0,-156.0,31.21,1009.6584375,29.945215884198003,0.0,0.0
-0.5684,-0.0196,9.6726,-0.2774,-0.7828,-0.3002,113.0,1332.0,-159.0,31.21,1009.662265625,29.913252407164286,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.7106,-0.9652,0.9766,112.0,1333.0,-166.0,31.22,1009.6631640625,29.90575078901543,0.0,0.0
-0.5781999999999999,-0.0196,9.653,-1.0184,-0.399,0.703,115.0,1334.0,-157.0,31.22,1009.6708984375,29.671246407977634,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.1634,0.7524,-0.133,113.0,1336.0,-155.0,31.22,1009.64671875,30.043063872848617,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.2052,0.0114,-0.4484,112.0,1335.0,-157.0,31.22,1009.6225,30.245285963470838,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.057,-0.513,0.133,113.0,1332.0,-153.0,31.22,1009.6428515625,30.07535391090583,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.057,-0.513,0.133,113.0,1332.0,-153.0,31.22,1009.6428515625,30.07535391090583,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.5054,-0.6346,0.4104,116.0,1335.0,-150.0,31.21,1009.6419140625,30.083181813999985,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.2584,-0.2926,-0.7638,114.0,1338.0,-156.0,31.21,1009.6351171875,30.139934287445698,0.0,0.0
-0.5684,-0.0294,9.6726,-0.4598,-0.4902,0.1824,107.0,1332.0,-157.0,31.22,1009.673828125,29.816710255993367,0.0,0.0
-0.5586,-0.0196,9.6726,0.0798,0.2242,0.0532,116.0,1334.0,-159.0,31.22,1009.6903125,29.679074007250428,0.0,0.0
-0.5781999999999999,-0.0196,9.653,0.57,0.8816,-0.513,112.0,1332.0,-156.0,31.23,1009.653828125,29.98370265001607,0.0,0.0
-0.5684,-0.0196,9.6726,-0.6042,-0.4142,1.0374,111.0,1336.0,-166.0,31.22,1009.6437890625,30.06752601369793,0.0,0.0
-0.5781999999999999,-0.0196,9.653,-0.3724,0.1786,0.532,115.0,1337.0,-156.0,31.23,1009.645078125,30.056762664642218,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.1444,0.1292,0.6194,112.0,1334.0,-159.0,31.23,1009.6925390625,29.660483468582697,0.0,0.0
-0.5684,-0.0196,9.6726,-0.8132,-0.95,2.2458,111.0,1334.0,-155.0,31.23,1009.7060546875,29.547636349637465,0.0,0.0
-0.5684,-0.0196,9.6726,0.1938,0.1634,0.2432,111.0,1334.0,-155.0,31.24,1009.6866796875,29.709406010031408,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.0418,0.1558,1.3414,109.0,1330.0,-156.0,31.24,1009.6837890625,29.73354121515963,0.0,0.0
-0.5684,-0.0294,9.6726,-0.6384,-0.3306,0.7942,112.0,1335.0,-154.0,31.24,1009.656640625,29.960219182768963,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.6004,0.4028,-0.9082,112.0,1335.0,-154.0,31.24,1009.6828125,29.741695013318296,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.418,-0.0912,0.1026,116.0,1337.0,-159.0,31.24,1009.625703125,30.218540235775322,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,0.4218,0.7296,0.2204,114.0,1334.0,-156.0,31.25,1009.691484375,29.66928950907855,0.0,0.0
-0.5684,-0.0196,9.6726,-0.4484,-0.8322,0.76,110.0,1333.0,-156.0,31.24,1009.676953125,29.79061793636963,0.0,0.0
-0.5684,-0.0196,9.6726,-0.3154,-0.1862,0.1406,113.0,1337.0,-155.0,31.25,1009.6853515625,29.720495151383307,0.0,0.0
-0.5684,-0.0196,9.6726,-0.4902,-0.0038,0.5852,115.0,1335.0,-157.0,31.25,1009.716328125,29.461860311508218,0.0,0.0
-0.5684,-0.0294,9.6824,-0.4902,-0.152,-0.3002,117.0,1333.0,-160.0,31.25,1009.6688671875,29.858131947695696,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.494,0.0684,-0.3192,110.0,1331.0,-168.0,31.26,1009.6859765625,29.71527673045579,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.1748,0.0266,0.9272,115.0,1336.0,-159.0,31.26,1009.662734375,29.909338518759117,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.646,-0.5472,0.9272,114.0,1335.0,-157.0,31.25,1009.6779296875,29.782464099896167,0.0,0.0
-0.5684,-0.0196,9.653,0.4636,-0.2356,0.0532,111.0,1334.0,-161.0,31.26,1009.68984375,29.68298780909909,0.0,0.0
-0.5684,-0.0294,9.6726,-0.703,-0.57,0.0684,112.0,1331.0,-159.0,31.26,1009.750859375,29.173553636417733,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,0.1558,-0.1444,-0.5548,112.0,1331.0,-159.0,31.26,1009.731484375,29.335317484665484,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.1596,0.0076,-0.1064,114.0,1336.0,-160.0,31.26,1009.70046875,29.594275328542924,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,0.152,-0.1482,-0.893,110.0,1334.0,-159.0,31.26,1009.697578125,29.61841026678653,0.0,0.0
-0.5684,-0.0294,9.6726,-0.2736,0.38,0.0076,114.0,1335.0,-157.0,31.26,1009.7033984375,29.569814299570936,0.0,0.0
-0.5684,-0.0196,9.6726,-0.6726,0.7942,-1.4022,113.0,1334.0,-164.0,31.26,1009.683984375,29.7319104562937,0.0,0.0
-0.5781999999999999,-0.0294,9.6824,-0.0114,-0.0532,-0.4256,113.0,1334.0,-164.0,31.26,1009.6665625,29.877375151866307,0.0,0.0
-0.5781999999999999,-0.0294,9.6824,-0.0114,-0.0532,-0.4256,111.0,1336.0,-160.0,31.27,1009.7188671875,29.610908861069497,0.0,0.0
-0.5684,-0.0196,9.6726,-0.2166,-0.7068,-0.2432,115.0,1333.0,-161.0,31.27,1009.7188671875,29.610908861069497,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.095,0.399,-0.5282,116.0,1338.0,-163.0,31.27,1009.7217578125,29.416526493138413,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.0456,0.1444,-0.722,109.0,1333.0,-168.0,31.27,1009.729453125,29.352276743346614,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.3382,-0.3914,0.7676,115.0,1334.0,-157.0,31.28,1009.743671875,29.233562512694828,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.3116,0.8512,-0.4902,114.0,1335.0,-156.0,31.27,1009.6923828125,29.6617880667053,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-1.083,-0.969,1.0868,117.0,1334.0,-158.0,31.27,1009.665234375,29.888464472123964,0.0,0.0
-0.5684,-0.0294,9.6726,0.4104,0.9576,-0.1444,112.0,1341.0,-158.0,31.27,1009.6713671875,29.83725800372059,0.0,0.0
-0.5684,-0.0196,9.6726,-0.5168,-0.57,0.19,108.0,1334.0,-156.0,31.27,1009.7126953125,29.49219168149208,0.0,0.0
-0.5684,-0.0392,9.6726,-0.1976,0.2394,0.2014,110.0,1335.0,-162.0,31.27,1009.6955859375,29.635043837873983,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.418,0.5092,-0.152,110.0,1335.0,-162.0,31.27,1009.6442578125,30.063612067296404,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.418,0.5092,-0.152,115.0,1335.0,-163.0,31.27,1009.6442578125,30.063612067296404,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.0304,0.2128,0.1254,114.0,1331.0,-157.0,31.27,1009.7058984375,29.548940933620255,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.1102,-1.4288,1.0678,115.0,1336.0,-162.0,31.27,1009.6923828125,29.6617880667053,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.2052,-0.1216,0.2698,109.0,1337.0,-157.0,31.28,1009.6968359375,29.62460708428326,0.0,0.0
-0.5684,-0.0196,9.6726,0.5244,0.6042,-0.3762,112.0,1334.0,-156.0,31.28,1009.6729296875,29.824211809988928,0.0,0.0
-0.5684,-0.0294,9.6726,0.0342,0.5472,-0.0836,111.0,1337.0,-173.0,31.28,1009.7171875,29.45468516163495,0.0,0.0
-0.5684,-0.0196,9.6726,-0.5434,-0.9006,0.2052,114.0,1335.0,-156.0,31.29,1009.7045703125,29.560029904068948,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.2356,0.4446,-0.6688,110.0,1335.0,-157.0,31.28,1009.68328125,29.737781189406014,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.0988,0.0646,-0.4028,114.0,1336.0,-156.0,31.29,1009.7045703125,29.44685773105556,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.551,1.0032,0.5662,115.0,1335.0,-159.0,31.28,1009.666796875,29.875418214224236,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.551,1.0032,0.5662,115.0,1335.0,-159.0,31.28,1009.6765234375,29.794205626440153,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.4484,0.1672,0.1216,110.0,1340.0,-164.0,31.28,1009.6765234375,29.794205626440153,0.0,0.0
-0.5684,-0.0294,9.6726,0.0418,-0.2622,0.6726,112.0,1334.0,-161.0,31.29,1009.66390625,29.899553804188585,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.095,-0.4408,0.2166,116.0,1331.0,-155.0,31.29,1009.709375,29.519913978660014,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.5966,-0.4598,0.5966,113.0,1334.0,-154.0,31.29,1009.6822265625,29.746587295275727,0.0,0.0
-0.5684,-0.0294,9.6726,0.5168,0.3876,-0.3306,114.0,1334.0,-169.0,31.29,1009.7229296875,29.406742241687276,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.0532,-0.247,-0.8816,114.0,1335.0,-155.0,31.3,1009.692578125,29.660157319075424,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.9386,0.2242,-0.0228,110.0,1340.0,-168.0,31.27,1009.6713671875,29.83725800372059,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.1026,-0.0114,0.2242,110.0,1334.0,-160.0,31.29,1009.68515625,29.72212590846269,0.0,0.0
-0.5684,-0.0294,9.6726,-0.3192,0.2546,-0.0038,111.0,1336.0,-161.0,31.3,1009.699375,29.6034074607564,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,0.2014,-0.5054,-0.6802,115.0,1336.0,-165.0,31.3,1009.6896484375,29.68461856030206,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.3192,0.361,-0.0684,110.0,1334.0,-172.0,31.3,1009.682890625,29.74104270922956,0.0,0.0
-0.5684,-0.0294,9.6726,0.7334,0.7182,0.1558,114.0,1327.0,-157.0,31.31,1009.7154296875,29.46936160983553,0.0,0.0
-0.5684,-0.0294,9.6726,0.2128,0.8018,0.0266,111.0,1328.0,-155.0,31.31,1009.7260546875,29.3806509494416,0.0,0.0
-0.5684,-0.0294,9.6824,0.3724,0.4902,-0.8892,112.0,1333.0,-156.0,31.32,1009.71640625,29.461208024950288,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,0.2774,0.1368,-0.4332,112.0,1333.0,-156.0,31.32,1009.689921875,29.682335508686805,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,0.2774,0.1368,-0.4332,112.0,1335.0,-156.0,31.32,1009.689921875,29.682335508686805,0.0,0.0
-0.5684,-0.0294,9.6726,-0.418,-0.0456,0.5548,113.0,1337.0,-155.0,31.32,1009.719921875,29.43185517222357,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.1178,0.1102,-0.551,113.0,1333.0,-157.0,31.32,1009.7334765625,29.31868439240723,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.2128,0.2926,0.2812,109.0,1337.0,-164.0,31.32,1009.7034375,29.56948815290344,0.0,0.0
-0.5781999999999999,-0.0294,9.6824,-0.2318,0.0456,0.3268,112.0,1330.0,-162.0,31.32,1009.6724609375,29.82812566638881,0.0,0.0
-0.5684,-0.0196,9.6726,-0.1368,0.304,0.5662,113.0,1335.0,-156.0,31.27,1009.6177734375,30.2847523456813,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.323,0.7752,-0.9652,109.0,1329.0,-166.0,31.31,1009.6437890625,30.06752601369793,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,0.0912,-0.019,-0.7562,113.0,1334.0,-159.0,31.31,1009.6650390625,29.890095255509397,0.0,0.0
-0.5781999999999999,-0.0196,9.653,0.1672,0.5358,-0.4332,110.0,1339.0,-164.0,31.3,1009.67703125,29.78996562921473,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,0.2242,0.494,-0.5928,109.0,1330.0,-165.0,31.31,1009.6263671875,30.212995398387015,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,0.1026,0.4408,0.2812,112.0,1334.0,-157.0,31.31,1009.6534765625,29.98663808714824,0.0,0.0
-0.5586,-0.0294,9.6726,0.0646,0.437,-0.4028,114.0,1337.0,-159.0,31.31,1009.674765625,29.808882553238618,0.0,0.0
-0.7644,-0.0294,9.6922,-0.209,-0.475,-2.0976,110.0,1331.0,-156.0,31.32,1009.6928125,29.658200422263107,0.0,0.0
-0.7644,-0.0294,9.6922,-0.209,-0.475,-2.0976,110.0,1331.0,-156.0,31.32,1009.686015625,29.714950579230873,0.0,0.0
-0.7644,-0.0196,9.6922,0.0304,-1.7784,-1.216,114.0,1336.0,-159.0,31.32,1009.686015625,29.714950579230873,0.0,0.0
-0.49,-0.0294,9.662799999999999,-0.5776,2.1736,0.969,112.0,1335.0,-156.0,31.32,1009.6801953125,29.763547223872823,0.0,0.0
-0.6958,-0.0196,9.662799999999999,-1.064,-1.4098,0.076,114.0,1335.0,-154.0,31.32,1009.6491796875,30.02251571895497,0.0,0.0
-0.588,-0.0196,9.662799999999999,0.1368,-0.6194,-0.2052,112.0,1336.0,-154.0,31.33,1009.68203125,29.748218056444973,0.0,0.0
-0.5684,-0.0294,9.6726,-0.5168,-0.6308,-0.0912,116.0,1328.0,-158.0,31.33,1009.698515625,29.610582713117456,0.0,0.0
-0.5586,-0.0294,9.6726,-0.5548,0.0,-0.5244,117.0,1332.0,-156.0,31.34,1009.726953125,29.373149715026422,0.0,0.0
-0.5978,-0.0196,9.6726,0.4332,0.475,-0.6954,114.0,1335.0,-155.0,31.34,1009.693046875,29.656243525814986,0.0,0.0
-0.5978,-0.0294,9.6726,-0.3952,-0.2052,0.456,116.0,1333.0,-154.0,31.34,1009.726953125,29.373149715026422,0.0,0.0
-0.5781999999999999,0.0,9.662799999999999,-0.1368,-0.2508,-0.7942,116.0,1333.0,-157.0,31.34,1009.73078125,29.34118799415913,0.0,0.0
-0.41159999999999997,-0.0392,9.653,-0.4332,1.7214,0.4484,116.0,1333.0,-157.0,31.34,1009.692421875,29.661461917158654,0.0,0.0
-0.41159999999999997,-0.0392,9.653,-0.4332,1.7214,0.4484,114.0,1339.0,-159.0,31.34,1009.692421875,29.661461917158654,0.0,0.0
-0.6272,-0.0294,9.6726,-0.0152,-1.1362,-0.342,115.0,1338.0,-161.0,31.34,1009.747265625,29.20355803132232,0.0,0.0
-0.5292,-0.0392,9.6726,-0.0228,-0.6346,-0.3534,113.0,1338.0,-164.0,31.34,1009.69625,29.629499311226834,0.0,0.0
-0.539,-0.0294,9.662799999999999,-0.57,0.0152,-0.8474,113.0,1335.0,-155.0,31.25,1009.55359375,30.820661913607623,0.0,0.0
-0.5586,-0.0196,9.6726,-0.3458,0.4902,-0.0076,110.0,1333.0,-159.0,31.34,1009.6998046875,29.599819836433785,0.0,0.0
-0.6076,-0.0294,9.6726,-0.2432,0.0912,-0.2926,114.0,1332.0,-156.0,31.35,1009.6736328125,29.535242809960998,0.0,0.0
-0.588,-0.0196,9.6726,-0.4028,0.2242,0.5054,116.0,1338.0,-157.0,31.35,1009.7453125,29.219864803947708,0.0,0.0
-0.588,-0.0294,9.6726,-0.6118,-0.589,-0.114,110.0,1334.0,-156.0,31.35,1009.7326953125,29.32520717051951,0.0,0.0
-0.588,-0.0294,9.653,0.4902,0.1368,-0.5738,111.0,1328.0,-162.0,31.36,1009.7268359375,29.374128136597456,0.0,0.0
-0.588,-0.0294,9.662799999999999,-0.2774,-0.2964,0.7828,115.0,1332.0,-159.0,31.36,1009.7507421875,29.118110960287662,0.0,0.0
-0.588,-0.0196,9.662799999999999,-0.665,0.6422,-0.6574,114.0,1335.0,-155.0,31.36,1009.7507421875,29.174532039232478,0.0,0.0
-0.588,-0.0196,9.662799999999999,0.3762,0.513,-0.3876,109.0,1335.0,-156.0,31.36,1009.7100390625,29.51436951332147,0.0,0.0
-0.588,-0.0294,9.662799999999999,-0.038,-0.152,0.8094,114.0,1339.0,-157.0,31.36,1009.7371484375,29.288027390025647,0.0,0.0
-0.5978,-0.0294,9.6726,-0.2888,-0.0456,0.1102,116.0,1338.0,-163.0,31.36,1009.7297265625,29.349993764605767,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,0.1938,0.4142,-0.418,112.0,1334.0,-168.0,31.36,1009.7132421875,29.487625663154574,0.0,0.0
-0.588,-0.0294,9.6726,0.0076,0.0532,-0.7106,112.0,1336.0,-156.0,31.37,1009.7581640625,29.11256670891649,0.0,0.0
-0.588,-0.0294,9.6726,-0.4142,-0.9158,1.1628,111.0,1332.0,-158.0,31.37,1009.731015625,29.33923115729213,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.0874,0.5776,-0.4978,109.0,1333.0,-155.0,31.37,1009.717421875,29.452728303442573,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.1596,0.7714,0.0684,111.0,1334.0,-160.0,31.38,1009.77359375,28.983745228781142,0.0,0.0
-0.6076,-0.0196,9.662799999999999,-0.3078,-0.5434,-0.3914,115.0,1334.0,-156.0,31.38,1009.777421875,28.95178470326675,0.0,0.0
-0.588,-0.0294,9.6824,-0.152,-0.456,0.2926,111.0,1331.0,-153.0,31.38,1009.78515625,28.887211695960023,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,0.2166,0.0304,-0.1482,112.0,1331.0,-157.0,31.38,1009.743515625,29.234867057324355,0.0,0.0
-0.588,-0.0294,9.6726,-0.3648,0.1216,0.6118,112.0,1337.0,-156.0,31.39,1009.7751171875,28.97102623238413,0.0,0.0
-0.588,-0.0294,9.6726,-0.3648,0.1216,0.6118,112.0,1337.0,-156.0,31.39,1009.7751171875,28.97102623238413,0.0,0.0
-0.6076,-0.0196,9.662799999999999,-0.4408,0.5282,-0.1216,111.0,1333.0,-155.0,31.39,1009.768359375,29.027446514292492,0.0,0.0
-0.6076,-0.0294,9.6726,0.1634,0.285,-1.2122,110.0,1334.0,-160.0,31.38,1009.77453125,28.97591815223839,0.0,0.0
-0.6076,-0.0196,9.6824,0.114,0.2584,0.0608,114.0,1332.0,-155.0,31.39,1009.792265625,28.82785706268271,0.0,0.0
-0.5978,-0.0294,9.6726,0.7296,0.3116,-0.2052,114.0,1333.0,-160.0,31.4,1009.8009375,28.755457913133633,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.4332,0.6878,-0.228,111.0,1332.0,-160.0,31.4,1009.8018359375,28.74795712912039,0.0,0.0
-0.637,-0.0294,9.662799999999999,-0.456,-0.0494,0.6954,109.0,1334.0,-153.0,31.4,1009.78734375,28.868948695837847,0.0,0.0
-0.6076,0.1666,9.6726,-0.7372,-3.6784,0.494,113.0,1337.0,-156.0,31.4,1009.78734375,28.868948695837847,0.0,0.0
-0.3136,-0.0392,9.6432,-0.3002,2.5802,-0.0646,111.0,1335.0,-155.0,31.4,1009.8009375,28.755457913133633,0.0,0.0
-0.5095999999999999,-0.0294,9.6726,0.1824,0.6422,0.1482,109.0,1334.0,-156.0,31.4,1009.8115625,28.666753335087677,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,0.0152,-3.2604,-1.4972,117.0,1337.0,-156.0,31.4,1009.7912109375,28.83666239899336,0.0,0.0
-0.3136,0.049,9.6432,0.2698,-0.4104,-1.178,116.0,1333.0,-155.0,31.4,1009.7573046875,29.00657423564549,0.0,0.0
-0.4606,-0.0294,9.662799999999999,-0.1406,2.4244,0.855,108.0,1332.0,-161.0,31.37,1009.749375,29.185946745570686,0.0,0.0
